UserId,Age,Address
1488272,E,G
107839,B,F
1295993,J,C
2051918,D,F
2126753,E,E
1602920,H,F
1753929,D,D
1679120,C,G
2176529,B,G
1428025,G,F
2135625,E,C
1889505,G,E
1217186,K,H
1614640,G,C
660051,C,E
1927665,E,D
1490602,F,E
2121970,E,D
1644326,A,F
2054087,A,F
956802,J,E
1618266,D,F
2128870,C,D
1934175,B,E
1211801,G,G
1642827,E,F
70980,F,E
2032733,D,F
1080711,A,F
2092171,H,G
1682571,D,F
1831283,H,E
1230765,F,F
1416398,F,D
1913286,F,G
1440362,E,E
1095807,D,F
1360561,F,E
1202212,D,E
942188,F,E
1656077,C,F
45704,B,E
1609790,B,C
1965261,E,E
1491197,D,E
2092003,C,F
896672,H,C
1873399,D,G
1440300,D,F
846424,E,F
2084176,A,E
82723,E,E
1542486,E,D
1853933,D,E
2033136,D,H
1732061,F,E
1467451,B,F
2174839,B,G
1856071,B,D
648387,J,E
921299,E,F
2011875,C,D
2153759,E,F
1232011,E,F
1958690,D,F
1876321,J,E
1637045,C,F
1025880,B,C
1976366,E,E
1481082,E,F
831987,C,E
1252224,C,F
1450460,B,F
1426922,K,H
1861204,C,D
913904,F,E
246033,E,E
1805024,C,F
774468,F,F
1694789,F,F
1843842,F,G
1517194,D,E
1135725,E,F
1928327,D,D
1587685,J,E
2131399,C,F
2075686,B,G
1090192,I,E
2145204,D,E
707213,E,E
1690743,D,A
975759,K,E
1460902,C,F
1308617,E,F
1610031,C,G
172042,F,E
1883411,B,G
2061313,G,E
1012392,K,F
70249,E,E
2032474,A,F
1530292,D,F
1442373,F,G
1776997,C,A
570930,F,E
2018041,G,A
1273816,F,C
2153896,G,C
1243895,H,E
2018768,E,E
304580,F,F
840729,E,D
1692396,E,E
2020228,B,E
2092867,E,E
1637199,F,E
902878,C,F
212281,D,H
1436471,G,F
2102146,D,E
961837,D,E
1202380,C,C
1644715,G,A
1062489,B,G
2135533,B,F
1180688,G,E
2140032,C,F
2172217,F,B
1551402,C,C
1475289,E,D
2030791,G,C
2106953,C,D
1958973,F,H
1146080,D,E
2054551,B,F
245906,C,E
2008769,A,B
2080888,E,F
672030,D,E
1811650,B,G
1654530,C,G
1906578,D,F
1322804,C,C
658850,D,C
1978735,C,G
1269604,G,H
1368147,C,F
1081114,H,F
1131062,E,E
1458626,F,F
1539981,C,F
739290,C,E
129183,G,E
2039763,D,F
2143644,D,F
1939545,J,E
479455,B,F
1898958,C,F
1852714,J,F
23771,J,E
1726602,J,C
1774016,E,F
1975833,C,E
2132624,B,C
1838312,G,C
1893335,J,E
901987,F,F
1969450,F,E
1043785,E,F
1645750,B,D
1590302,C,F
1037548,G,F
2127552,J,E
910163,D,E
1699883,D,F
456197,B,E
805346,D,D
1066333,J,E
1616989,B,F
1055320,F,E
1716078,D,F
941945,E,F
2153292,D,G
2113456,J,B
2157405,B,G
1569322,B,C
1846119,K,H
1736700,C,C
2090269,E,G
1486292,F,D
1712667,D,H
1971033,D,C
1711097,C,G
1888461,J,E
28714,F,F
1660968,A,F
555548,H,F
1969795,F,E
1859904,F,D
2038971,G,G
1828818,D,C
2156637,A,F
1959123,D,G
2132365,B,G
2076669,G,F
710220,C,F
1996685,D,E
1878561,D,F
171311,F,E
1392210,D,E
2173610,C,E
1564051,I,E
906920,E,E
421461,E,B
1400045,C,F
2112930,C,F
694100,E,D
1755718,E,F
1887747,C,F
1304022,F,D
1875928,D,G
560610,D,E
2072319,E,E
864169,J,F
1985900,I,F
2111698,C,G
22927,H,E
1076974,K,H
1979367,F,F
127233,I,A
205894,E,F
2176857,H,D
2128443,D,D
2077147,C,E
1976977,I,F
340854,E,F
1799927,B,E
919265,C,E
2131160,D,E
1545425,G,F
1697933,D,G
1720549,E,D
576369,H,B
1466676,E,D
1546484,E,C
1421972,K,E
1656985,D,D
1485073,D,G
2053486,D,C
1734126,C,E
1401899,F,D
1160505,C,C
1718935,D,C
218450,E,E
948579,K,H
1584844,E,C
1096941,B,E
1800838,D,F
1096385,C,E
902144,A,F
1784763,F,F
1410273,J,F
1631371,C,F
1624533,C,E
2026121,B,E
2104775,D,E
1930122,H,F
1999365,F,C
25072,E,G
1841763,A,A
2099859,E,G
663793,D,E
191661,D,F
1721454,D,D
1027518,G,E
1547641,F,E
1669107,E,F
2136844,C,F
1557466,E,A
2071749,C,G
907439,E,F
1793604,C,F
1724554,D,G
926676,E,E
2147239,B,G
905626,E,D
2071213,F,E
98779,C,E
1822410,D,G
1965117,D,C
2087870,C,G
2044323,D,G
2132648,B,G
1702293,A,E
2104829,C,F
218719,E,E
305075,C,E
2130330,J,E
1164039,D,H
1932560,D,B
1848052,J,E
1498882,C,H
1756609,E,F
2162737,E,F
1857078,E,F
533911,F,F
1762075,C,F
1767667,C,E
1416183,D,E
905084,E,E
2178301,I,D
2135854,B,F
233590,F,G
1512830,D,G
2157061,C,A
1029680,G,H
1576153,D,G
2150581,C,E
1831863,A,F
1715637,G,E
1336924,B,F
1648683,D,E
1503357,B,C
2167916,A,F
942584,K,E
1974973,C,E
689168,H,E
550024,C,E
1181821,D,F
39550,D,F
1503739,E,F
1208269,C,E
1323894,C,F
1782806,B,F
2110264,C,D
1836387,D,F
925860,E,F
1737417,E,E
2030968,D,E
1307993,E,E
2104447,C,G
1680737,D,E
1922400,C,E
1752021,C,G
959582,H,F
1533590,C,F
2043562,C,F
1899436,D,F
1362602,E,G
1945188,C,F
1629156,F,D
2142548,C,F
1474558,C,F
1719475,J,E
1783193,F,E
2083483,E,F
1885248,D,H
839822,F,E
1723380,B,E
2159447,D,A
627566,C,F
1973518,E,E
1736243,F,C
2158518,C,E
759304,E,F
144957,D,B
2096766,D,D
1887341,E,H
1819854,B,E
1929331,D,E
1632743,C,F
1766233,E,E
713504,G,E
1744583,D,C
1998283,D,C
1720891,C,F
922937,D,A
1851441,F,F
1905700,B,E
1682533,J,B
2140711,C,C
1728507,C,E
1465020,C,D
1437041,D,F
1178463,C,E
949026,F,E
1483550,F,H
2172378,B,H
1205343,E,F
2079288,A,F
1721744,C,G
2138329,C,A
2120829,B,G
1420265,B,F
1637755,G,H
1738117,D,C
2065236,D,E
1249347,E,H
1916553,G,D
2130422,E,G
1800470,D,D
1890518,F,C
71345,D,E
1678086,E,G
726634,D,F
2074474,J,E
1501605,D,F
1715484,E,D
582346,I,E
1383850,I,E
2119533,C,E
1403589,E,E
2145600,A,G
263047,C,H
1968798,E,F
2009483,D,G
2162034,D,F
363327,F,B
1457476,C,G
1823615,B,E
715997,C,E
1383423,G,C
913577,F,F
1809855,F,E
679350,E,E
2135250,E,F
1667578,E,F
2096520,E,E
1997736,E,E
87858,D,E
1885682,D,E
11211,K,E
1820768,A,F
2050140,B,F
1908343,B,F
262613,B,E
455411,E,G
1143331,G,E
2157610,G,G
841528,C,E
1683615,H,F
1599480,D,E
1888829,B,F
655675,B,F
194754,D,F
1882223,F,E
1560800,C,F
770910,E,E
1550320,D,F
139557,D,B
1689679,C,D
2037868,F,D
1676358,H,F
1684957,E,E
657082,J,E
2171456,E,G
2163321,B,D
2165523,A,G
1881127,A,E
1926781,F,F
486224,F,G
1059427,D,E
1451870,E,G
1738353,D,F
1569452,D,G
1038248,F,F
1653748,F,G
2167008,C,E
190695,G,E
1658033,D,F
2076805,J,D
1675276,G,E
1926750,F,F
674393,C,F
1814187,G,E
1610291,D,F
2132914,D,E
763240,G,E
1593815,D,D
1981995,G,E
1747997,C,F
60400,E,E
2130149,A,F
170703,C,E
382588,D,F
2121475,C,G
1526349,E,G
1914566,H,G
1808728,A,E
1883664,D,C
1635720,D,D
1709056,F,E
1643107,B,E
1631319,D,G
1923537,G,C
2158273,F,G
1676754,A,F
1023336,F,C
527996,E,E
2054629,G,C
1431490,C,G
1432442,F,F
2175690,G,C
1730937,C,G
51781,D,E
2097657,C,E
1152418,E,E
2141572,K,H
1926392,D,G
436175,E,F
2027487,C,C
324977,E,F
813174,B,E
952514,C,E
2086927,E,E
328753,E,G
176408,D,E
1248678,C,F
1942958,E,F
2176055,F,G
2006536,D,F
1414721,E,D
2089003,D,F
1449716,C,E
1851311,C,F
2125336,E,E
1643343,G,D
1715439,C,E
2111681,E,D
1508260,E,H
2070346,J,E
2119083,D,G
970129,H,F
1840445,F,E
119924,F,E
1455175,E,G
768405,I,E
1669992,A,E
1491845,C,D
2097213,D,E
288606,G,H
1462135,F,G
1885200,C,F
1856545,A,C
1269369,D,D
1740530,F,G
1621983,D,D
48064,F,E
196024,C,E
2015408,F,D
1668278,F,F
1962055,C,C
2157689,B,C
923033,B,E
2132754,E,C
834339,D,H
1814149,D,F
1281682,E,F
1663389,E,E
1589917,D,G
2041056,J,F
1654202,B,E
1995206,F,D
714259,D,F
1690736,C,F
2085715,A,F
2054698,A,F
1180312,C,G
233705,D,F
2118819,D,D
1199659,B,F
1747249,C,E
1660739,E,F
1777925,J,C
2019536,J,C
1505368,D,E
171977,E,E
2070452,I,E
1525496,D,D
1665314,D,F
1862591,G,H
1917697,D,F
609104,I,E
933889,C,F
1242737,G,F
2153476,J,E
570909,E,E
2051437,C,G
588799,D,F
1312805,D,H
1522761,D,G
1746099,B,C
2018140,G,E
1506136,C,D
1899818,B,E
75800,F,E
1986693,D,E
628174,D,C
293617,I,E
1843187,D,E
397896,H,D
1458527,D,F
1650501,F,F
923347,H,E
2140698,D,D
1199628,G,E
683265,E,F
2015521,C,B
1128321,K,H
1871036,D,F
763837,C,F
1404050,C,F
1302950,E,D
1848571,K,H
2000084,C,E
1578478,I,E
2135113,B,E
556675,H,F
1802221,J,H
2139807,H,B
1636871,D,F
1477047,C,F
1587234,C,B
2174785,B,E
1634372,F,E
2154596,G,C
2016931,B,B
719315,D,F
1734294,K,C
557344,J,H
1337884,C,B
58827,J,E
1109634,J,E
1690972,C,F
1785883,D,F
1427912,E,E
1547870,E,F
2177458,J,A
1073409,J,E
1870565,E,F
1343403,B,E
663489,F,E
482141,C,G
1905274,F,E
2162973,D,F
2042824,B,D
1241655,G,F
536578,F,E
960915,K,E
1828603,J,G
1173154,F,E
617376,F,E
1039375,I,E
994507,D,F
1746587,D,D
1790771,E,C
1049084,J,F
2178936,D,F
2161075,D,F
1985023,F,G
1872514,B,E
503181,D,E
921695,G,F
2153285,E,F
2134352,B,G
1950946,E,F
2027630,C,G
1134797,C,C
1742138,E,H
223638,D,F
1759143,C,E
1887600,E,E
702614,D,G
970853,K,E
1475494,C,F
790109,C,E
1661958,C,E
1521566,B,E
524063,G,F
2176017,A,C
1690378,D,C
577366,F,C
755153,E,F
1751680,F,G
1560084,F,C
1619195,D,D
1970975,D,G
1630817,D,E
1823,K,D
1697179,D,F
908092,E,E
920988,G,E
1626643,F,D
2136172,D,C
1593006,C,E
2102481,C,E
2171166,H,G
2125190,B,F
412803,D,E
1932058,G,D
1776386,B,F
1825473,D,F
2093345,C,A
2028705,G,D
1919943,D,C
773089,I,G
1971200,B,E
1903140,C,E
1596472,B,F
1802313,H,E
2113807,D,F
2140018,A,G
157421,E,G
1911879,F,E
729093,D,F
821131,G,D
2079011,D,D
304306,E,E
1835250,C,F
899468,F,E
214148,B,E
1940350,C,G
737913,D,F
557078,B,H
2065991,D,B
1486476,E,E
45735,C,E
2162676,A,F
490290,C,E
714860,B,E
1220551,C,E
1639124,G,E
1640526,C,E
1624434,D,A
313247,D,E
1905717,C,C
1138108,D,F
1596984,D,F
2058306,D,A
1798210,D,C
1783537,B,D
719674,B,E
515238,D,E
2017303,E,C
1435528,G,F
260329,J,E
2169507,C,E
743877,E,F
1769319,D,E
526234,H,F
1999976,D,C
993715,D,E
90131,E,F
1261875,C,G
1663204,B,C
2062365,B,C
1574791,C,F
1916461,D,G
1128055,D,D
1779691,D,F
1548945,F,D
1130133,K,H
1697193,C,C
1631531,D,C
405683,F,D
628570,K,F
1556445,C,C
2175164,D,H
1665475,F,C
2113272,H,D
2032078,B,F
1832747,B,E
1759334,C,E
2157887,D,B
173339,H,E
1689587,B,G
899543,F,E
1835823,C,G
1683974,E,B
1514377,D,C
1721638,D,C
1892963,C,G
2164465,D,E
2168838,J,B
1179576,C,F
1694970,D,E
1354386,F,C
1724974,C,G
19941,J,E
267120,F,A
2060637,D,E
896085,F,G
1747089,F,A
1538687,D,G
1867992,C,E
1919516,C,E
1653946,E,E
572996,D,F
2173146,A,G
2045955,D,G
1335279,C,F
586825,I,G
1570526,G,D
862059,F,E
1692549,C,F
2061306,C,E
312561,D,F
1769135,D,E
1862386,D,F
1432930,K,E
1770773,F,F
1862188,I,H
1581805,D,E
351522,E,E
2093161,C,E
575461,D,F
1708950,F,E
2036397,C,F
2030104,D,C
1710120,B,G
1896527,F,F
1889574,C,E
2022529,C,E
1358872,G,C
1518986,C,E
1933802,C,D
236348,E,A
1607901,E,G
1807394,B,G
1214123,E,H
446037,B,E
1903409,A,F
1573503,D,F
1860573,I,C
1835601,E,F
1641950,C,F
1363227,C,E
2104058,C,B
2049687,C,H
1721645,A,A
197786,E,E
1916522,E,D
2040677,E,E
1239430,E,F
1812022,F,E
54249,J,E
1463699,D,F
2050263,D,E
1484410,C,F
2039091,D,E
936224,E,E
1039993,C,A
1113068,E,E
91480,C,D
2139524,B,E
2171463,D,D
1571516,D,F
2117300,H,F
2036175,E,E
1330533,D,A
1815368,E,E
313094,D,E
1046342,B,C
1104189,C,E
1760569,C,B
1706451,E,E
1081992,G,H
1479195,G,F
1869477,B,A
714976,B,E
1675528,E,G
1975376,E,B
909273,K,E
2133508,J,E
1638158,B,F
144391,F,G
1321104,D,E
430296,J,F
668040,H,H
1643749,A,E
2146508,C,E
1674729,H,E
2019659,I,E
1999020,F,F
1665352,C,F
2006376,H,E
2163376,B,F
1842982,B,E
1657814,B,F
1640052,E,E
1580945,J,F
1980059,C,G
1831405,D,F
1433401,E,F
66594,E,E
1172140,E,H
2053844,D,F
2133935,B,C
1871456,E,D
1967364,E,F
1080926,J,E
1220810,D,E
1002362,D,F
589239,I,E
1740844,D,G
1952285,G,F
975100,C,H
375320,C,H
1406900,C,F
2039367,F,E
1832105,C,G
1719611,E,D
235273,J,E
1970784,C,E
1684803,B,E
1532111,H,B
1160871,C,E
800235,E,D
1166804,E,F
2174518,E,B
619721,C,D
1702347,C,C
173018,H,E
187831,E,G
2120676,I,E
1250121,E,F
1631968,F,E
423441,C,F
914154,D,C
1412802,G,C
1514322,B,C
2161563,D,G
1973884,C,F
776578,F,E
2069470,C,E
2089270,C,F
2053431,G,E
524964,E,E
1835052,C,F
2137476,B,C
1545593,D,D
668262,C,F
2091211,D,F
139977,H,F
1987058,F,D
1535679,D,G
1787139,B,F
220194,C,E
2053509,B,F
2016481,A,C
1984606,C,G
1795844,C,D
1437034,C,C
2071305,E,D
190664,H,F
1949780,F,G
1667684,A,D
2052878,D,B
1613926,C,C
1612431,E,F
2153902,B,E
312677,J,E
1258509,F,F
187459,G,F
1596588,C,G
340588,B,E
1539608,E,B
1719796,D,E
1793284,A,E
1181418,F,E
1866520,D,F
1890556,B,C
2036205,C,E
901383,F,E
1565058,D,E
1783155,E,E
2147390,F,F
2072050,C,F
2024561,E,F
1847185,E,C
1781014,C,D
2165189,I,A
1085624,C,D
1494617,D,F
1621112,B,C
1821086,D,C
138598,E,E
1282375,G,F
952477,G,F
1890662,A,E
2040547,E,C
1560978,C,F
2166025,H,C
1086676,J,E
1112528,F,G
1601442,I,E
234290,D,F
4978,K,D
913201,H,E
2094885,C,F
663014,E,F
116770,F,E
693394,F,H
2069142,F,E
2045115,B,D
846905,J,E
1872330,C,G
302937,E,D
745642,G,E
1722703,B,C
1688375,B,F
1694796,G,A
2161686,F,D
1839067,C,D
1423938,K,C
1498639,C,C
50593,F,A
705660,F,F
2171661,H,F
2074542,D,D
1176391,D,E
1408898,F,F
1391503,B,G
1215595,D,E
795548,D,D
2168647,G,G
2053233,D,C
187299,D,E
1982039,F,E
2008288,F,E
2021676,D,G
1835953,E,E
1712247,A,E
2108087,J,E
1733037,D,F
410601,D,G
406826,C,H
2040707,C,G
1079531,E,E
1099966,C,E
974936,K,H
1582659,A,E
1717235,E,F
1531107,D,G
1873771,B,F
1771053,F,E
1898286,D,B
1259766,E,F
1032710,D,E
1756135,G,F
1403909,C,G
1977745,C,F
2082868,B,C
2045917,C,G
1860887,A,E
726535,D,F
2077475,C,F
1638745,C,G
1646948,F,F
1797312,D,F
1913743,J,C
923927,F,E
2110196,J,B
1457452,G,F
1678147,C,F
2067674,C,G
1378962,D,C
1773910,F,D
386449,D,A
756655,D,E
2147925,E,H
773218,H,D
1346558,E,C
1760897,G,A
2093284,E,C
1659757,C,E
1652710,E,F
1765908,D,E
2086682,C,G
1491210,D,C
2048246,J,F
2111872,D,E
1547368,E,G
1735109,E,F
1208481,E,H
135344,E,E
1430868,E,F
517546,G,F
1726282,A,E
2112039,A,D
914116,J,E
883344,I,E
1052282,E,E
2044446,F,C
1908794,D,E
447201,H,C
1762945,D,E
1455229,D,G
1640892,G,E
979092,H,E
1789072,D,D
1992076,A,E
522786,I,E
1987751,A,E
2095172,G,B
1491852,H,E
1377408,E,E
2074993,F,B
1725728,A,F
205191,D,C
1941272,A,F
2072708,C,D
837323,C,F
1620733,G,F
1422382,F,E
27540,F,F
263085,G,E
1718973,E,E
1593426,C,G
2082974,A,E
2144474,A,F
1896350,I,H
1775877,E,C
1257281,B,E
401227,G,E
707244,E,B
19125,C,C
1565874,D,E
743587,J,F
1632019,H,G
1845976,K,H
1191448,C,F
1847277,D,G
2068848,D,E
1490060,J,C
1239843,D,F
2084701,G,G
842525,G,E
1995404,E,F
1066821,I,E
2105420,F,E
170109,C,E
1478846,F,C
56243,D,E
1432695,E,H
2026312,J,F
281980,F,F
50807,F,H
814928,F,E
80057,E,A
538527,G,F
1270266,F,E
1512434,B,E
2111063,D,F
1722048,F,C
1832846,E,G
1846416,K,H
1054767,C,D
1773774,G,C
1160192,C,E
2111827,D,D
1550863,E,E
1901313,J,F
196765,H,E
2146218,C,E
2165417,C,E
1095821,I,F
1974935,C,E
1282504,D,F
2020006,A,E
1988727,C,G
822121,E,E
688888,I,E
2153919,A,E
28554,C,F
2008172,C,G
1790641,D,G
487559,F,E
1431414,F,F
2090252,G,E
2155548,D,F
2004907,D,E
1687231,C,E
1875089,D,F
1820393,A,F
1844665,F,D
1538021,E,F
1950267,E,D
1028386,G,C
1157178,F,G
1139976,E,E
1781236,A,C
2031958,D,F
1069211,J,F
1998542,D,E
468787,D,H
900645,E,F
1827958,D,F
1121490,E,F
1865653,C,E
1255294,F,A
1959987,J,F
2027784,F,E
1985542,J,E
2087221,D,E
1767506,C,F
1868647,D,E
865166,E,E
1502008,D,F
1812039,D,G
2047324,I,G
1595079,E,E
1356243,E,C
1992311,D,C
2165028,H,E
1962161,B,F
1729191,J,A
1489828,D,E
2168562,B,F
2134673,B,E
1217353,H,H
1641769,E,F
1994209,B,F
1754599,H,E
2023434,C,C
1391183,D,C
2106366,E,G
1751154,B,E
119047,J,C
987691,D,E
1588323,E,F
1185966,G,E
205504,D,E
1996937,C,A
1692341,B,F
2171630,F,F
1867718,B,D
1902877,C,F
1946314,F,F
1243802,G,F
1817027,F,A
158688,J,F
2174426,E,G
1006568,H,D
1846539,K,H
1289855,D,G
166324,I,E
1603767,B,E
1188424,D,F
2140346,B,F
1416350,B,F
1292114,H,E
1171990,C,D
1486957,F,C
1201604,C,E
1471830,E,C
10801,D,E
1062007,D,E
172202,G,E
1671742,D,G
2140209,C,H
1725612,C,E
185875,D,B
1974843,F,F
2117966,E,C
1675207,F,F
1680898,E,F
1852745,G,A
2014814,E,E
1897357,C,F
1841817,B,F
1709636,C,D
1737349,E,C
1906363,H,E
1185560,G,E
1642599,C,E
1749229,D,G
1879711,D,D
569200,E,A
1389234,F,F
1399196,C,G
1262070,J,F
1889529,F,F
2145945,B,F
2165431,D,E
1581959,F,B
1559231,C,C
2136059,C,E
595025,H,E
106276,G,F
1490619,C,E
1648478,C,A
1157116,E,E
21678,E,E
1638356,C,F
1629637,B,F
60776,I,G
987721,F,E
61681,D,E
2134901,D,F
1029147,F,F
1816082,C,F
1912692,C,B
1913378,C,F
1680782,D,C
604796,C,E
2030203,E,C
2018911,D,B
1983593,C,H
1776096,D,E
1776072,F,C
2158297,J,G
426046,E,E
1359718,E,E
444514,C,F
735810,D,G
1551525,D,E
1699715,F,E
159746,E,C
2113197,A,D
1684506,C,C
95334,G,F
1875744,D,F
1364934,D,E
1134322,D,E
1717112,I,E
1608076,B,G
1454833,F,F
2154794,D,B
1767698,F,F
1684759,E,F
1101072,H,E
208895,E,E
1319538,E,E
1624618,D,F
2070759,C,G
1371086,F,F
539913,J,E
2174945,C,G
2055527,G,H
2010328,E,E
1719352,D,C
1656299,D,F
2152899,D,F
2006826,D,D
2109527,B,G
1778694,C,F
2008363,C,E
1849417,A,E
1628203,D,H
2048741,B,E
1182507,D,E
2164915,D,B
2064949,B,D
711388,J,E
721264,G,E
339285,C,G
1616408,D,F
446082,B,E
1092356,F,E
2163925,F,C
1893632,B,E
799577,H,H
436953,J,E
584067,E,F
2142692,F,F
2160108,C,D
2156736,B,D
528146,E,E
1408331,C,F
2078359,C,F
1720785,D,G
1974003,D,G
148207,D,E
2005935,C,F
1977707,C,G
1893564,C,D
969529,F,D
1687262,D,A
2046235,A,E
1848267,K,H
721844,C,E
1635935,B,D
1633139,C,F
1655612,C,F
2174624,C,C
424035,C,E
1112962,F,G
1216998,J,E
1945232,K,H
1783285,A,E
2152172,A,E
1898163,D,D
533737,F,F
1056594,B,E
220118,G,H
196529,D,A
2083827,D,G
1254891,G,H
1733945,C,E
764933,D,E
2130774,A,G
136051,G,E
890953,G,D
784535,F,H
1145342,D,E
469012,E,E
2105130,D,F
1847734,B,F
303514,F,E
1724370,A,E
904582,J,F
1569353,C,E
2005973,H,E
1916843,F,E
1816259,C,F
2160290,I,B
2026817,J,E
2172620,C,G
1678017,B,F
972475,E,E
1632903,C,G
1458060,E,A
2009575,J,E
1841664,G,F
2098876,D,G
1950656,J,A
437004,D,D
1926187,C,F
2053578,C,G
1781847,D,C
1324907,H,H
2133973,E,E
2114026,A,H
1871326,A,F
1617634,B,E
1081329,I,F
1770865,G,F
986540,E,A
1941876,C,F
1622447,D,F
180474,F,B
278232,F,E
1735673,C,F
51590,G,B
1785968,D,F
1827781,D,E
900942,F,E
1628395,D,F
1638004,B,D
2080079,C,G
353540,E,E
1384758,E,F
1571905,I,F
2105383,F,E
431859,E,E
1654462,D,E
1783148,F,F
1977165,B,F
89975,E,F
1525144,C,F
1550627,D,F
1884944,G,E
1535006,D,G
1550436,C,F
1778618,E,F
1002577,H,F
2109992,D,F
1998771,A,C
1123395,H,E
89562,E,E
1197754,H,F
302135,I,E
257916,F,D
1465686,F,E
1270518,D,F
1444605,D,E
1846645,K,H
2119137,A,F
1917345,F,G
1902563,F,B
771351,F,C
2175775,E,D
1394078,E,C
1749021,F,F
1656398,H,D
299831,F,C
1174472,D,C
2140339,B,F
2151625,C,G
2138640,C,B
1312744,C,F
288422,F,F
957700,B,E
308472,G,H
112826,D,A
1683660,D,C
1688139,G,E
1398687,E,G
1837353,C,E
72304,D,E
2138817,C,G
1759693,C,C
1882186,B,F
943611,J,E
1136364,G,F
1797374,D,D
846776,B,E
1971644,A,F
1675412,H,E
2090542,D,F
2144184,C,D
1520576,E,E
1990508,C,E
1952124,F,G
1838091,D,C
1762082,C,C
1046786,D,B
2158662,E,A
1655490,E,E
199810,D,E
426541,D,D
1808001,C,G
1839456,C,G
2114972,F,G
2119823,D,E
426596,F,E
1976144,C,F
1051858,F,E
1403701,E,G
530590,H,C
1697124,D,C
1068436,H,A
371261,G,E
1073133,E,F
1684193,C,D
931649,E,D
1028447,G,E
1893908,D,C
842181,B,E
1181906,H,E
2017839,C,C
708562,H,H
1481532,B,G
1521061,F,E
1244991,C,F
1765021,D,E
790208,G,C
1148121,D,F
1639872,F,D
1839265,D,F
1528053,D,F
1707014,C,F
2008325,B,C
1607109,D,C
1668773,E,G
2012964,G,A
2074955,C,C
1523362,G,E
1660531,C,H
1655896,E,C
289450,D,E
1761092,B,G
1970920,B,E
1500240,F,F
2157948,B,F
2159546,C,F
1481143,E,C
694667,I,E
939645,H,D
2092041,F,F
1263947,C,F
1802511,E,F
715096,E,E
1781687,A,E
1622713,D,F
2117348,J,E
1402018,D,G
2058467,F,E
1956993,D,E
77279,I,C
1556582,E,G
1423815,D,E
1867923,D,D
733526,J,H
1080032,H,F
1674910,F,E
1833553,G,A
1765595,D,H
2105017,C,G
22163,E,C
1496383,D,E
2167725,F,E
1497373,C,F
1281477,D,E
1265057,E,F
931342,C,F
1584288,C,B
1974942,E,D
1855470,C,D
1563245,E,E
2089577,E,F
2155258,D,F
2129518,A,F
1762730,J,A
793704,E,D
2168098,E,F
1670127,D,E
1754353,A,G
2174075,B,G
1767032,F,E
1471755,E,F
2086248,E,A
1823318,G,G
1550368,B,E
1695397,H,C
1996784,G,E
140027,C,F
1866131,G,D
1836264,C,F
1614442,E,F
1973778,A,E
1835755,D,G
1683196,D,C
475396,D,E
1241525,E,E
170536,G,B
1565300,D,E
1759860,D,C
1252996,B,F
1683547,D,F
2090887,C,E
1809008,G,E
1669428,E,H
1670479,G,C
1564143,D,C
605342,B,E
1483055,D,F
1111552,D,D
1418897,D,G
1752236,E,G
1911794,F,G
1033700,C,F
1512861,D,F
523646,D,G
85137,K,E
1631074,C,F
730679,C,F
845403,B,E
1207811,D,C
2109091,A,D
2176062,D,C
1706260,D,F
1569766,H,B
1746563,C,H
1331851,D,E
1823622,A,F
1747409,B,G
291934,C,C
2063126,B,G
1471267,D,C
1753868,F,F
1572971,C,E
1322422,F,E
2074917,F,G
1867008,B,F
499989,D,G
931410,D,B
1589757,D,C
1821031,B,E
2168418,D,A
1584189,C,H
1815917,D,D
917582,F,F
320122,I,F
2045535,D,E
1636222,F,F
2085289,F,G
1806649,F,C
304184,E,F
1700701,E,G
2171357,F,B
509855,D,B
329552,B,D
1582789,F,E
426565,D,D
354370,C,F
1782479,D,G
1533873,D,C
1456172,F,G
1945911,D,G
2162157,C,A
1958119,F,G
1348163,K,G
1704419,E,F
1751734,B,E
1691993,C,F
1664140,C,F
911375,B,H
1882568,A,E
1178654,H,F
1630886,E,F
1708295,F,E
1708714,E,F
721127,F,E
2168906,B,A
1957983,A,E
1667547,C,H
1918151,B,F
194334,B,G
347877,E,E
1883497,D,F
413572,D,E
658669,D,C
986571,F,E
1979305,C,E
2125282,D,E
1471342,E,E
1071153,I,F
883221,D,E
2060590,C,D
2031453,D,G
1910704,D,F
2032672,J,A
635714,B,E
1738933,F,C
1777710,B,C
1009163,J,E
2050133,E,E
1833546,D,A
1819083,G,G
2087351,C,F
2139111,A,F
25324,D,E
408745,D,E
1707106,F,B
920315,G,F
1100105,J,E
361606,F,F
195157,F,F
716475,E,E
1838251,E,B
1623413,C,G
2075877,E,E
1289251,G,C
678483,D,E
2164175,A,E
1378757,D,D
2012506,C,G
838351,F,E
233484,D,E
1607550,D,D
1501278,D,F
1714449,C,G
2158365,A,E
655705,D,F
1650990,A,D
1592221,C,F
1586022,B,C
2118857,I,D
1768589,F,F
764452,E,C
219549,B,E
2076706,I,C
314626,I,E
1274844,C,F
1058543,H,E
1673142,D,B
2122489,B,G
1672282,C,C
1970067,E,G
2157436,C,G
57486,E,E
1025170,D,F
1845648,E,G
2085487,A,G
1481181,F,D
1359138,E,F
2014135,C,G
1063066,C,F
2089379,B,F
2062563,C,C
1471960,E,E
1571028,E,E
2153605,D,G
2110660,B,C
1081725,J,C
1983456,H,F
1050592,C,F
1319743,J,E
29865,C,G
2127446,A,E
1521979,F,C
1289503,C,E
1371116,C,G
1968750,B,F
1620009,D,C
2169453,D,E
1904062,H,B
